data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
   480	   895	84		7539
   480	   445	46		4100
   480	   577	18		1646
   480	   481	44		3935
   480	   761	34		3050
   480	   400	73		6606
   480	   503	51		4609
   480	   704	37		3360
   480	   538	45		4017
   480	    19	18		1650
   480	   322	48		4283
   480	   738	29		2627
   480	   284	15		1377
   480	   631	89		8016
   480	   480	0		0
   480	   636	9		819
   480	   833	71		6355
   480	   561	32		2900
   480	   304	84		7591
   480	   918	65		5893
   636	   853	29		2635
   636	   734	31		2811
   636	   202	28		2507
   636	   680	33		2941
   636	   423	18		1626
   636	   529	41		3667
   636	   430	35		3119
   636	   895	75		6755
   636	   445	39		3552
   636	   577	14		1286
   636	   481	35		3116
   636	   761	43		3862
   636	   400	65		5888
   636	   503	42		3814
   636	   704	28		2548
   636	   538	36		3198
   636	    19	11		950
   636	   322	47		4197
   636	   738	27		2427
   636	   284	24		2121
   636	   631	81		7302
   636	   480	9		819
   636	   636	0		0
   636	   833	62		5536
   636	   561	30		2731
   636	   304	75		6772
   636	   918	57		5088
   833	   853	38		3441
   833	   734	86		7730
   833	   202	45		4072
   833	   680	32		2865
   833	   423	47		4188
   833	   529	25		2262
   833	   430	85		7669
   833	   895	27		2408
   833	   445	48		4304
   833	   577	60		5412
   833	   481	27		2420
   833	   761	104		9387
   833	   400	36		3204
   833	   503	25		2207
   833	   704	34		3027
   833	   538	26		2366
   833	    19	54		4899
   833	   322	76		6822
   833	   738	64		5782
   833	   284	84		7581
   833	   631	44		3970
   833	   480	71		6355
   833	   636	62		5536
   833	   833	0		0
   833	   561	68		6089
   833	   304	14		1239
   833	   918	15		1328
   561	   853	51		4553
   561	   734	58		5190
   561	   202	53		4765
   561	   680	50		4513
   561	   423	42		3760
   561	   529	56		5085
   561	   430	20		1761
   561	   895	70		6290
   561	   445	65		5893
   561	   577	44		3990
   561	   481	45		4083
   561	   761	51		4592
   561	   400	54		4898
   561	   503	43		3892
   561	   704	43		3909
   561	   538	44		3945
   561	    19	24		2150
   561	   322	77		6924
   561	   738	57		5143
   561	   284	33		2959
   561	   631	69		6183
   561	   480	32		2900
   561	   636	30		2731
   561	   833	68		6089
   561	   561	0		0
   561	   304	81		7249
   561	   918	57		5092
   304	   853	51		4592
   304	   734	99		8907
   304	   202	58		5192
   304	   680	45		4041
   304	   423	60		5395
   304	   529	38		3384
   304	   430	99		8867
   304	   895	27		2385
   304	   445	59		5266
   304	   577	73		6604
   304	   481	41		3656
   304	   761	118		10625
   304	   400	41		3709
   304	   503	37		3360
   304	   704	47		4252
   304	   538	40		3604
   304	    19	68		6136
   304	   322	87		7786
   304	   738	77		6894
   304	   284	98		8820
   304	   631	45		4057
   304	   480	84		7591
   304	   636	75		6772
   304	   833	14		1239
   304	   561	81		7249
   304	   304	0		0
   304	   918	25		2228
   918	   853	40		3574
   918	   734	84		7592
   918	   202	47		4249
   918	   680	33		2974
   918	   423	45		4042
   918	   529	29		2638
   918	   430	75		6769
   918	   895	20		1776
   918	   445	53		4794
   918	   577	59		5278
   918	   481	24		2193
   918	   761	98		8830
   918	   400	22		1964
   918	   503	15		1306
   918	   704	32		2858
   918	   538	22		1982
   918	    19	48		4298
   918	   322	80		7208
   918	   738	66		5895
   918	   284	78		6985
   918	   631	33		2987
   918	   480	65		5893
   918	   636	57		5088
   918	   833	15		1328
   918	   561	57		5092
   918	   304	25		2228
   918	   918	0		0

;

end;

